pedido_id,data_pedido,hora_pedido,cliente_id,cliente_nome,cliente_cpf,cliente_email,cliente_estado,produto_id,produto_nome,categoria,produto_preco_base,quantidade,valor_total_item,cupom_codigo,cupom_desconto_pct,valor_final_item,frete_valor,metodo_pagamento,status_pedido
10217,2025-08-19,15:25:12,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,BLACK29,22,1652.58,29.00,Cartao Debito,Concluido
10217,2025-08-19,15:25:12,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,8,"Headset Slim",Periféricos,3193.60,2,6387.20,BLACK29,22,4982.02,43.00,Cartao Debito,Concluido
10217,2025-08-19,15:25:12,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,6,"Mouse Ultra",Eletrônicos,2973.30,2,5946.60,BLACK29,22,4638.35,35.00,Cartao Debito,Concluido
10217,2025-08-19,15:25:12,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,15,"Headset Smart",Computadores,3118.82,2,6237.64,BLACK29,22,4865.36,32.00,Cartao Debito,Concluido
10218,2025-04-27,09:08:47,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,15,"Headset Smart",Computadores,3118.82,3,9356.46,,0,9356.46,35.00,Cartao Debito,Entregue
10219,2025-11-08,19:59:21,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,10,"Mesa Premium",Periféricos,691.01,1,691.01,,0,691.01,35.00,Boleto,Cancelado
10220,2024-04-17,14:56:00,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,50.00,Cartao Debito,Cancelado
10220,2024-04-17,14:56:00,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,15,"Headset Smart",Computadores,3118.82,1,3118.82,,0,3118.82,37.00,Cartao Debito,Cancelado
10220,2024-04-17,14:56:00,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,36.00,Cartao Debito,Cancelado
10220,2024-04-17,14:56:00,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,39.00,Cartao Debito,Cancelado
10220,2024-04-17,14:56:00,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,9,"Notebook Smart",Acessórios,3611.57,3,10834.71,,0,10834.71,55.00,Cartao Debito,Cancelado
10221,2024-07-28,18:00:28,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,16,"Microfone Pro",Computadores,2098.26,1,2098.26,BLACK29,22,1636.64,34.00,Boleto,Concluido
10221,2024-07-28,18:00:28,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,16,"Microfone Pro",Computadores,2098.26,1,2098.26,BLACK29,22,1636.64,34.00,Boleto,Concluido
10221,2024-07-28,18:00:28,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,11,"Monitor 4K",Periféricos,4914.82,2,9829.64,BLACK29,22,7667.12,29.00,Boleto,Concluido
10221,2024-07-28,18:00:28,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,5,"Teclado Office",Periféricos,3760.77,3,11282.31,BLACK29,22,8800.20,50.00,Boleto,Concluido
10222,2025-10-05,17:00:52,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,3,"Teclado Premium",Computadores,1697.33,2,3394.66,VIP42,6,3190.98,25.00,Cartao Debito,Pendente
10223,2024-06-12,23:17:56,13,"Helena Oliveira Ferreira",300.592.283-20,helena.oliveira.ferreira55@empresa.com,SP,5,"Teclado Office",Periféricos,3760.77,2,7521.54,VIP21,9,6844.60,56.00,Cartao Debito,Cancelado
10223,2024-06-12,23:17:56,13,"Helena Oliveira Ferreira",300.592.283-20,helena.oliveira.ferreira55@empresa.com,SP,1,"Tablet Ergonômico",Computadores,706.23,1,706.23,VIP21,9,642.67,41.00,Cartao Debito,Cancelado
10223,2024-06-12,23:17:56,13,"Helena Oliveira Ferreira",300.592.283-20,helena.oliveira.ferreira55@empresa.com,SP,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,VIP21,9,2874.13,42.50,Cartao Debito,Cancelado
10223,2024-06-12,23:17:56,13,"Helena Oliveira Ferreira",300.592.283-20,helena.oliveira.ferreira55@empresa.com,SP,3,"Teclado Premium",Computadores,1697.33,3,5091.99,VIP21,9,4633.71,61.00,Cartao Debito,Cancelado
10224,2025-10-27,01:29:52,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,18,"Webcam Slim",Eletrônicos,1129.38,1,1129.38,,0,1129.38,37.50,Cartao Debito,Enviado
10225,2025-10-18,17:44:39,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,9,"Notebook Smart",Acessórios,3611.57,1,3611.57,,0,3611.57,44.00,Boleto,Enviado
10225,2025-10-18,17:44:39,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,58.00,Boleto,Enviado
10226,2025-05-15,23:04:47,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,18,"Webcam Slim",Eletrônicos,1129.38,1,1129.38,,0,1129.38,13.50,Pix,Enviado
10226,2025-05-15,23:04:47,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,9,"Notebook Smart",Acessórios,3611.57,2,7223.14,,0,7223.14,25.00,Pix,Enviado
10226,2025-05-15,23:04:47,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,8,"Headset Slim",Periféricos,3193.60,3,9580.80,,0,9580.80,36.50,Pix,Enviado
10226,2025-05-15,23:04:47,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,9,"Notebook Smart",Acessórios,3611.57,1,3611.57,,0,3611.57,18.00,Pix,Enviado
10227,2025-06-30,01:05:39,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,10,"Mesa Premium",Periféricos,691.01,1,691.01,,0,691.01,29.00,Pix,Pendente
10227,2025-06-30,01:05:39,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,15,"Headset Smart",Computadores,3118.82,1,3118.82,,0,3118.82,23.00,Pix,Pendente
10228,2024-04-02,07:51:36,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,11,"Monitor 4K",Periféricos,4914.82,2,9829.64,OFF25,11,8748.38,39.00,Cartao Credito,Pendente
10228,2024-04-02,07:51:36,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,3,"Teclado Premium",Computadores,1697.33,3,5091.99,OFF25,11,4531.87,57.00,Cartao Credito,Pendente
10229,2024-11-21,01:40:50,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,11,"Monitor 4K",Periféricos,4914.82,3,14744.46,,0,14744.46,15.50,Boleto,Entregue
10229,2024-11-21,01:40:50,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,7,"Mouse Ultra",Móveis,2066.39,1,2066.39,,0,2066.39,21.00,Boleto,Entregue
10230,2025-05-08,16:13:00,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,38.00,Cartao Credito,Concluido
10230,2025-05-08,16:13:00,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,,0,4132.78,56.00,Cartao Credito,Concluido
10230,2025-05-08,16:13:00,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,11,"Monitor 4K",Periféricos,4914.82,3,14744.46,,0,14744.46,40.50,Cartao Credito,Concluido
10230,2025-05-08,16:13:00,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,,0,1412.46,38.00,Cartao Credito,Concluido
10230,2025-05-08,16:13:00,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,10,"Mesa Premium",Periféricos,691.01,1,691.01,,0,691.01,45.00,Cartao Credito,Concluido
10231,2025-01-02,11:52:15,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,,0,4132.78,46.00,Cartao Credito,Cancelado
10231,2025-01-02,11:52:15,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,28.00,Cartao Credito,Cancelado
10231,2025-01-02,11:52:15,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,50.00,Cartao Credito,Cancelado
10232,2024-12-26,22:26:17,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,14.00,Pix,Enviado
10232,2024-12-26,22:26:17,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,14,"Cadeira Ultra",Acessórios,2991.18,1,2991.18,,0,2991.18,18.50,Pix,Enviado
10233,2024-01-23,09:20:38,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,13,"Teclado Slim",Periféricos,1650.16,2,3300.32,VIP21,9,3003.29,43.00,Boleto,Concluido
10234,2024-09-22,20:05:34,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,19,"Notebook Office",Móveis,3975.04,3,11925.12,,0,11925.12,33.50,Cartao Debito,Concluido
10235,2025-11-18,19:43:22,14,"Gabriel Silva Pereira",626.844.033-94,gabriel.silva.pereira18@gmail.com,PE,18,"Webcam Slim",Eletrônicos,1129.38,1,1129.38,,0,1129.38,36.50,Boleto,Enviado
10235,2025-11-18,19:43:22,14,"Gabriel Silva Pereira",626.844.033-94,gabriel.silva.pereira18@gmail.com,PE,17,"Tablet Ultra",Acessórios,670.77,3,2012.31,,0,2012.31,59.50,Boleto,Enviado
10235,2025-11-18,19:43:22,14,"Gabriel Silva Pereira",626.844.033-94,gabriel.silva.pereira18@gmail.com,PE,16,"Microfone Pro",Computadores,2098.26,3,6294.78,,0,6294.78,58.00,Boleto,Enviado
10235,2025-11-18,19:43:22,14,"Gabriel Silva Pereira",626.844.033-94,gabriel.silva.pereira18@gmail.com,PE,18,"Webcam Slim",Eletrônicos,1129.38,3,3388.14,,0,3388.14,41.50,Boleto,Enviado
10235,2025-11-18,19:43:22,14,"Gabriel Silva Pereira",626.844.033-94,gabriel.silva.pereira18@gmail.com,PE,9,"Notebook Smart",Acessórios,3611.57,1,3611.57,,0,3611.57,41.00,Boleto,Enviado
10236,2025-05-28,14:59:26,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,14,"Cadeira Ultra",Acessórios,2991.18,3,8973.54,BLACK29,22,6999.36,33.50,Cartao Credito,Enviado
10236,2025-05-28,14:59:26,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,19,"Notebook Office",Móveis,3975.04,3,11925.12,BLACK29,22,9301.59,33.50,Cartao Credito,Enviado
10236,2025-05-28,14:59:26,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,16,"Microfone Pro",Computadores,2098.26,3,6294.78,BLACK29,22,4909.93,35.00,Cartao Credito,Enviado
10236,2025-05-28,14:59:26,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,BLACK29,22,7390.63,18.50,Cartao Credito,Enviado
10237,2025-03-11,22:46:01,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,7,"Mouse Ultra",Móveis,2066.39,1,2066.39,,0,2066.39,21.00,Pix,Enviado
10237,2025-03-11,22:46:01,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,,0,3366.96,12.00,Pix,Enviado
10237,2025-03-11,22:46:01,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,16,"Microfone Pro",Computadores,2098.26,3,6294.78,,0,6294.78,35.00,Pix,Enviado
10237,2025-03-11,22:46:01,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,18,"Webcam Slim",Eletrônicos,1129.38,1,1129.38,,0,1129.38,13.50,Pix,Enviado
10237,2025-03-11,22:46:01,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,12.00,Pix,Enviado
10238,2024-12-25,22:43:16,12,"Heitor Santos Gomes",638.492.635-97,heitor.santos.gomes88@hotmail.com,CE,12,"Microfone Gamer",Acessórios,3366.96,3,10100.88,,0,10100.88,37.00,Pix,Cancelado
10238,2024-12-25,22:43:16,12,"Heitor Santos Gomes",638.492.635-97,heitor.santos.gomes88@hotmail.com,CE,16,"Microfone Pro",Computadores,2098.26,2,4196.52,,0,4196.52,50.00,Pix,Cancelado
10238,2024-12-25,22:43:16,12,"Heitor Santos Gomes",638.492.635-97,heitor.santos.gomes88@hotmail.com,CE,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,,0,3366.96,35.00,Pix,Cancelado
10238,2024-12-25,22:43:16,12,"Heitor Santos Gomes",638.492.635-97,heitor.santos.gomes88@hotmail.com,CE,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,,0,9475.17,41.50,Pix,Cancelado
10238,2024-12-25,22:43:16,12,"Heitor Santos Gomes",638.492.635-97,heitor.santos.gomes88@hotmail.com,CE,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,64.00,Pix,Cancelado
10239,2025-12-07,15:57:21,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,15,"Headset Smart",Computadores,3118.82,3,9356.46,,0,9356.46,20.00,Pix,Pendente
10239,2025-12-07,15:57:21,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,18,"Webcam Slim",Eletrônicos,1129.38,2,2258.76,,0,2258.76,16.00,Pix,Pendente
10240,2025-07-27,05:34:40,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,14,"Cadeira Ultra",Acessórios,2991.18,2,5982.36,,0,5982.36,41.00,Pix,Cancelado
10240,2025-07-27,05:34:40,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,,0,3366.96,27.00,Pix,Cancelado
10240,2025-07-27,05:34:40,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,17,"Tablet Ultra",Acessórios,670.77,3,2012.31,,0,2012.31,51.50,Pix,Cancelado
10240,2025-07-27,05:34:40,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,18,"Webcam Slim",Eletrônicos,1129.38,3,3388.14,,0,3388.14,33.50,Pix,Cancelado
10240,2025-07-27,05:34:40,10,"Gabriel Alves Silva",730.758.762-47,gabriel.alves.silva49@uol.com.br,MG,18,"Webcam Slim",Eletrônicos,1129.38,3,3388.14,,0,3388.14,33.50,Pix,Cancelado
10241,2024-02-27,08:28:43,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,16,"Microfone Pro",Computadores,2098.26,1,2098.26,OFF16,26,1552.71,19.00,Pix,Concluido
10241,2024-02-27,08:28:43,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,13,"Teclado Slim",Periféricos,1650.16,1,1650.16,OFF16,26,1221.12,14.00,Pix,Concluido
10241,2024-02-27,08:28:43,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,18,"Webcam Slim",Eletrônicos,1129.38,3,3388.14,OFF16,26,2507.22,18.50,Pix,Concluido
10242,2024-07-08,17:09:32,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,16,"Microfone Pro",Computadores,2098.26,1,2098.26,,0,2098.26,42.00,Cartao Debito,Pendente
10242,2024-07-08,17:09:32,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,8,"Headset Slim",Periféricos,3193.60,2,6387.20,,0,6387.20,51.00,Cartao Debito,Pendente
10242,2024-07-08,17:09:32,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,19,"Notebook Office",Móveis,3975.04,2,7950.08,,0,7950.08,49.00,Cartao Debito,Pendente
10243,2025-06-16,15:12:13,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,36.00,Cartao Debito,Pendente
10243,2025-06-16,15:12:13,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,19,"Notebook Office",Móveis,3975.04,3,11925.12,,0,11925.12,42.50,Cartao Debito,Pendente
10244,2025-09-24,08:05:54,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,11,"Monitor 4K",Periféricos,4914.82,1,4914.82,,0,4914.82,35.50,Pix,Entregue
10244,2025-09-24,08:05:54,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,13,"Teclado Slim",Periféricos,1650.16,1,1650.16,,0,1650.16,37.00,Pix,Entregue
10244,2025-09-24,08:05:54,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,8,"Headset Slim",Periféricos,3193.60,2,6387.20,,0,6387.20,51.00,Pix,Entregue
10244,2025-09-24,08:05:54,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,58.00,Pix,Entregue
10245,2025-11-21,13:24:30,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,37.00,Cartao Debito,Pendente
10246,2024-08-06,03:33:37,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,7,"Mouse Ultra",Móveis,2066.39,1,2066.39,,0,2066.39,21.00,Pix,Cancelado
10246,2024-08-06,03:33:37,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,7,"Mouse Ultra",Móveis,2066.39,1,2066.39,,0,2066.39,21.00,Pix,Cancelado
10247,2025-05-02,01:43:29,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,,0,3158.39,13.50,Pix,Entregue
10247,2025-05-02,01:43:29,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,16,"Microfone Pro",Computadores,2098.26,1,2098.26,,0,2098.26,19.00,Pix,Entregue
10247,2025-05-02,01:43:29,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,9,"Notebook Smart",Acessórios,3611.57,2,7223.14,,0,7223.14,25.00,Pix,Entregue
10247,2025-05-02,01:43:29,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,41.00,Pix,Entregue
10248,2025-04-30,07:48:55,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,9,"Notebook Smart",Acessórios,3611.57,1,3611.57,,0,3611.57,18.00,Pix,Concluido
10249,2025-12-30,17:47:12,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,7,"Mouse Ultra",Móveis,2066.39,1,2066.39,,0,2066.39,21.00,Cartao Credito,Enviado
10249,2025-12-30,17:47:12,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,8,"Headset Slim",Periféricos,3193.60,1,3193.60,,0,3193.60,19.50,Cartao Credito,Enviado
10249,2025-12-30,17:47:12,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,17,"Tablet Ultra",Acessórios,670.77,2,1341.54,,0,1341.54,28.00,Cartao Credito,Enviado
10249,2025-12-30,17:47:12,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,6,"Mouse Ultra",Eletrônicos,2973.30,1,2973.30,,0,2973.30,15.50,Cartao Credito,Enviado
10250,2025-03-17,09:30:25,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,19,"Notebook Office",Móveis,3975.04,2,7950.08,,0,7950.08,52.00,Cartao Credito,Entregue
10250,2025-03-17,09:30:25,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,17,"Tablet Ultra",Acessórios,670.77,3,2012.31,,0,2012.31,62.50,Cartao Credito,Entregue
10251,2024-03-30,21:00:04,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,11,"Monitor 4K",Periféricos,4914.82,2,9829.64,,0,9829.64,37.00,Boleto,Concluido
10251,2024-03-30,21:00:04,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,,0,4132.78,54.00,Boleto,Concluido
10251,2024-03-30,21:00:04,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,13,"Teclado Slim",Periféricos,1650.16,1,1650.16,,0,1650.16,37.00,Boleto,Concluido
10252,2025-01-13,18:02:20,12,"Heitor Santos Gomes",638.492.635-97,heitor.santos.gomes88@hotmail.com,CE,8,"Headset Slim",Periféricos,3193.60,3,9580.80,,0,9580.80,59.50,Cartao Debito,Pendente
10253,2025-05-12,02:32:11,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,OFF44,27,2457.88,12.00,Boleto,Entregue
10254,2024-09-05,11:15:15,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,,0,3158.39,36.50,Cartao Debito,Entregue
10254,2024-09-05,11:15:15,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,36.00,Cartao Debito,Entregue
10254,2024-09-05,11:15:15,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,13,"Teclado Slim",Periféricos,1650.16,2,3300.32,,0,3300.32,40.00,Cartao Debito,Entregue
10254,2024-09-05,11:15:15,8,"Sophia Pereira Ferreira",183.740.537-79,sophia.pereira.ferreira44@gmail.com,CE,10,"Mesa Premium",Periféricos,691.01,2,1382.02,,0,1382.02,52.00,Cartao Debito,Entregue
10255,2025-01-02,22:18:51,14,"Gabriel Silva Pereira",626.844.033-94,gabriel.silva.pereira18@gmail.com,PE,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,37.00,Boleto,Enviado
10256,2024-04-19,01:52:42,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,6,"Mouse Ultra",Eletrônicos,2973.30,1,2973.30,,0,2973.30,39.50,Pix,Entregue
10256,2024-04-19,01:52:42,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,6,"Mouse Ultra",Eletrônicos,2973.30,2,5946.60,,0,5946.60,44.00,Pix,Entregue
10257,2025-06-20,22:43:01,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,17,"Tablet Ultra",Acessórios,670.77,3,2012.31,OFF16,26,1489.11,59.50,Cartao Credito,Concluido
10257,2025-06-20,22:43:01,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,14,"Cadeira Ultra",Acessórios,2991.18,3,8973.54,OFF16,26,6640.42,56.50,Cartao Credito,Concluido
10257,2025-06-20,22:43:01,9,"Cecília Silva Rodrigues",939.659.135-02,cecília.silva.rodrigues3@outlook.com,PE,19,"Notebook Office",Móveis,3975.04,3,11925.12,OFF16,26,8824.59,56.50,Cartao Credito,Concluido
10258,2025-12-10,18:54:37,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,11,"Monitor 4K",Periféricos,4914.82,2,9829.64,,0,9829.64,29.00,Cartao Credito,Concluido
10258,2025-12-10,18:54:37,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,28.00,Cartao Credito,Concluido
10258,2025-12-10,18:54:37,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,17,"Tablet Ultra",Acessórios,670.77,2,1341.54,,0,1341.54,43.00,Cartao Credito,Concluido
10258,2025-12-10,18:54:37,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,14,"Cadeira Ultra",Acessórios,2991.18,3,8973.54,,0,8973.54,48.50,Cartao Credito,Concluido
